file,line at e4e67cb2,Unicode characters (template length),literal (includes technical strings)
app/help.go,13,46,github.com/sachiniyer/agent-factory/ui/overlay
app/help.go,15,36,github.com/charmbracelet/bubbles/key
app/help.go,16,34,github.com/charmbracelet/bubbletea
app/help.go,17,33,github.com/charmbracelet/lipgloss
app/help.go,145,0,
app/help.go,150,1, 
app/help.go,151,2,- 
app/help.go,164,2,- 
app/help.go,168,0,
app/help.go,171,0,
app/help.go,212,0,
app/help.go,220,39,pgup/pgdn · ctrl+home/end · mouse wheel
app/help.go,221,52,ctrl+t opens transcript · then pgup/pgdn or home/end
app/help.go,227,6,Claude
app/help.go,229,5,Codex
app/help.go,231,0,
app/help.go,231,0,
app/help.go,277,1,/
app/help.go,282,4,pgup
app/help.go,283,4,pgdn
app/help.go,289,4,home
app/help.go,290,3,end
app/help.go,304,2,", "
app/help.go,305,6,Page: 
app/help.go,306,0,
app/help.go,307,3, · 
app/help.go,309,1,/
app/help.go,310,6,Line: 
app/help.go,311,0,
app/help.go,312,3, · 
app/help.go,312,5, jump
app/help.go,316,0,
app/help.go,317,96,A terminal UI that manages multiple Claude Code (and other local agents) in separate workspaces.
app/help.go,318,0,
app/help.go,321,13,Close: esc · 
app/help.go,321,13, toggles help
app/help.go,324,9,Managing:
app/help.go,325,20,Create a new session
app/help.go,326,58,Create a new remote session (requires remote_hooks config)
app/help.go,339,1,/
app/help.go,339,1, 
app/help.go,340,1,/
app/help.go,341,79,While naming a new session: pick its agent / initial prompt / backend / account
app/help.go,342,41,Switch to another project (repo) in place
app/help.go,343,59,"Manage tasks (n inside the manager creates one, r runs one)"
app/help.go,344,34,Kill (delete) the selected session
app/help.go,345,33,Archive the selected live session
app/help.go,346,51,Restore the selected archived / lost / dead session
app/help.go,347,60,Retry a session blocked at a usage limit (re-spawn + resume)
app/help.go,348,25,Navigate between sessions
app/help.go,349,57,Interact with the session in its pane (all keys go to it)
app/help.go,350,43,Leave interactive mode (back to navigation)
app/help.go,351,42,Attach to the selected session full-screen
app/help.go,352,33,Detach from a full-screen session
app/help.go,354,10,Workspace:
app/help.go,355,44,Cycle focus: tree → open panes → automations
app/help.go,356,21,Cycle focus backwards
app/help.go,357,51,Open the selected tab as a pane (or focus its pane)
app/help.go,358,42,Commit the current preview as another pane
app/help.go,359,45,Hide the focused pane (the tab keeps running)
app/help.go,360,1,/
app/help.go,360,29,Move focus between open panes
app/help.go,361,43,Navigate the tree (sessions and their tabs)
app/help.go,362,36,Collapse the selected session's tabs
app/help.go,363,34,Expand the selected session's tabs
app/help.go,365,14,Configuration:
app/help.go,366,45,Open the config agent to change your settings
app/help.go,367,30,Open the worktree hooks editor
app/help.go,368,29,Open the global config editor
app/help.go,370,10,GitHub PR:
app/help.go,371,18,Open PR in browser
app/help.go,372,24,Copy PR URL to clipboard
app/help.go,374,5,Tabs:
app/help.go,375,72,"Select one of the first nine tabs by number (s opens it, enter attaches)"
app/help.go,378,57,Jump to ANY tab by number or name — there is no tab limit
app/help.go,379,32,Choose a terminal or VS Code tab
app/help.go,380,53,Close the current tab (the agent tab can't be closed)
app/help.go,381,1,/
app/help.go,381,53,Scroll the current tab preview (navigation mode only)
app/help.go,383,22,Full-screen scrolling:
app/help.go,384,6,Claude
app/help.go,385,5,Codex
app/help.go,387,6,Other:
app/help.go,388,20,Quit the application
app/help.go,405,4,1-9/
app/help.go,405,137," - Select a tab: digits reach the first nine, %s reaches any by number or name (%s opens it; %s new tab, %s close; tabs live in the tree)"
app/help.go,407,4,1-9/
app/help.go,407,115," - Select a tab: digits reach the first nine, %s reaches any by number or name (%s opens it; tabs live in the tree)"
app/help.go,410,15,Session created
app/help.go,411,0,
app/help.go,412,20,New session created:
app/help.go,413,36,• Git branch: %s (isolated worktree)
app/help.go,415,50,• Agent process running in background tmux session
app/help.go,416,0,
app/help.go,417,9,Managing:
app/help.go,418,64,     - Interact with the session in its pane (%s returns to nav)
app/help.go,419,40,     - Attach to the session full-screen
app/help.go,420,40,     - Detach from a full-screen session
app/help.go,422,41,     - Kill (delete) the selected session
app/help.go,423,0,
app/help.go,424,8,Actions:
app/help.go,425,26,enter continue · esc close
app/help.go,432,20,Attaching to session
app/help.go,433,0,
app/help.go,434,46,The attached program owns input and scrolling.
app/help.go,435,5,AF's 
app/help.go,435,1,/
app/help.go,435,49, preview scrolling works only in navigation mode.
app/help.go,437,0,
app/help.go,438,31,%s owns attached scrolling: %s.
app/help.go,441,0,
app/help.go,442,37,enter attach full-screen · esc cancel
app/help.go,443,18,Detach later with 
app/help.go,450,16,Interactive pane
app/help.go,451,0,
app/help.go,452,69,You are typing into this pane's terminal: every key — including tab —
app/help.go,453,70,goes to the agent/shell. The pane's frame turns green while it has the
app/help.go,454,46,"keyboard, and the sessions rail stays visible."
app/help.go,455,0,
app/help.go,456,6,Press 
app/help.go,456,25, to return to navigation.
app/help.go,457,41,Full-screen attach is still available on 
app/help.go,457,17, (from nav mode).
app/help.go,542,0,
app/help.go,543,19,Preview returns to 
app/help.go,543,2,"

"
app/help.go,709,36,failed to save help screen state: %v
app/preflight.go,4,3,fmt
app/preflight.go,6,42,github.com/sachiniyer/agent-factory/config
app/preflight.go,7,45,github.com/sachiniyer/agent-factory/preflight
app/preflight.go,8,43,github.com/sachiniyer/agent-factory/session
app/preflight.go,60,0,
app/preflight.go,63,53,failed to resolve project before starting session: %w
app/preflight.go,67,52,failed to resolve config before starting session: %w
app/preflight.go,76,49,failed to load config before starting session: %w
app/help_title.go,4,0,
app/help_title.go,5,13,Agent Factory
app/help_title.go,7,15,Agent Factory v
app/pane_preview.go,4,3,fmt
app/pane_preview.go,5,4,time
app/pane_preview.go,7,34,github.com/charmbracelet/bubbletea
app/pane_preview.go,8,43,github.com/sachiniyer/agent-factory/session
app/pane_preview.go,9,38,github.com/sachiniyer/agent-factory/ui
app/pane_preview.go,10,45,github.com/sachiniyer/agent-factory/ui/layout
app/pane_preview.go,11,44,github.com/sachiniyer/agent-factory/ui/store
app/pane_preview.go,12,43,github.com/sachiniyer/agent-factory/ui/tree
app/pane_preview.go,90,0,
app/pane_preview.go,91,0,
app/pane_preview.go,93,0,
app/pane_preview.go,93,0,
app/pane_preview.go,94,0,
app/pane_preview.go,222,16,Loading preview…
app/pane_preview.go,262,13,Loading pane…
app/pane_preview.go,309,0,
app/pane_preview.go,310,0,
app/pane_preview.go,330,23,%d/%t/%d/%t/%d/%s/%s/%d
app/pane_preview.go,396,13,Loading pane…
app/pane_preview.go,435,20,no preview to commit
app/pane_preview.go,438,57,cannot commit preview for %q: session operation in flight
app/pane_preview.go,442,55,cannot commit preview for %q: session no longer running
app/pane_preview.go,444,46,cannot commit preview for %q: session was lost
app/pane_preview.go,450,49,cannot commit preview for %q: session is archived
app/pane_preview.go,517,10,no session
app/pane_preview.go,526,0,
app/pane_preview.go,529,7,%s · %s
app/handle_handoff.go,4,3,fmt
app/handle_handoff.go,6,34,github.com/charmbracelet/bubbletea
app/handle_handoff.go,8,42,github.com/sachiniyer/agent-factory/daemon
app/handle_handoff.go,9,39,github.com/sachiniyer/agent-factory/log
app/handle_handoff.go,10,43,github.com/sachiniyer/agent-factory/session
app/handle_handoff.go,11,48,github.com/sachiniyer/agent-factory/session/tmux
app/handle_handoff.go,12,38,github.com/sachiniyer/agent-factory/ui
app/handle_handoff.go,13,46,github.com/sachiniyer/agent-factory/ui/overlay
app/handle_handoff.go,49,0,
app/handle_handoff.go,50,16,Hand '%s' to %s?
app/handle_handoff.go,52,24,Hand '%s' from %s to %s?
app/handle_handoff.go,69,84,session '%s' cannot be handed off: only local-worktree sessions can swap their agent
app/handle_handoff.go,75,47,no other agent is available to hand '%s' off to
app/handle_handoff.go,80,11,Hand off to
app/handle_handoff.go,120,62,The new agent starts fresh with a summary of the work so far. 
app/handle_handoff.go,121,48,Same worktree and branch — nothing is discarded.
app/handle_handoff.go,156,39,could not hand session %q off to %s: %v
app/handle_handoff.go,167,32,handoff of '%s' to %s failed: %w
app/handle_handoff.go,170,0,
app/handle_handoff.go,171,18,its previous agent
app/handle_handoff.go,173,25,'%s' handed from %s to %s
app/handle_tabs.go,4,3,fmt
app/handle_tabs.go,6,34,github.com/charmbracelet/bubbletea
app/handle_tabs.go,8,43,github.com/sachiniyer/agent-factory/session
app/handle_tabs.go,9,46,github.com/sachiniyer/agent-factory/ui/overlay
app/handle_tabs.go,10,43,github.com/sachiniyer/agent-factory/ui/tree
app/handle_tabs.go,23,8,Terminal
app/handle_tabs.go,24,7,VS Code
app/handle_tabs.go,39,145,"only local sessions support new tabs — this session's workspace runs off-box (docker/ssh/remote), so there is no local worktree to spawn a tab in"
app/handle_tabs.go,47,7,New tab
app/handle_tabs.go,73,0,
app/handle_tabs.go,102,145,"only local sessions support new tabs — this session's workspace runs off-box (docker/ssh/remote), so there is no local worktree to spawn a tab in"
app/handle_tabs.go,108,41,tab kind %d is not available from the TUI
app/handle_tabs.go,192,56,the agent tab can't be closed; use D to kill the session
app/handle_tabs.go,195,67,this session's tab list is fixed by its runtime and can't be edited
app/handle_tabs.go,199,20,tab cannot be closed
app/handle_tabs.go,213,0,
app/handle_tabs.go,271,0,
app/render.go,4,7,strings
app/render.go,6,33,github.com/charmbracelet/lipgloss
app/render.go,8,38,github.com/sachiniyer/agent-factory/ui
app/render.go,9,45,github.com/sachiniyer/agent-factory/ui/layout
app/render.go,10,46,github.com/sachiniyer/agent-factory/ui/overlay
app/render.go,278,0,
app/render.go,282,0,
app/render.go,284,2,"│
"
app/render.go,284,1,"
"
app/render.go,294,0,
app/render.go,296,1,─
app/render.go,305,0,
app/render.go,307,1,─
app/handle_jump_tab.go,4,3,fmt
app/handle_jump_tab.go,5,7,strings
app/handle_jump_tab.go,7,34,github.com/charmbracelet/bubbletea
app/handle_jump_tab.go,9,43,github.com/sachiniyer/agent-factory/session
app/handle_jump_tab.go,10,38,github.com/sachiniyer/agent-factory/ui
app/handle_jump_tab.go,11,45,github.com/sachiniyer/agent-factory/ui/layout
app/handle_jump_tab.go,12,46,github.com/sachiniyer/agent-factory/ui/overlay
app/handle_jump_tab.go,44,28,Jump to tab (number or name)
app/handle_jump_tab.go,44,0,
app/handle_jump_tab.go,142,0,
app/handle_jump_tab.go,143,18,; available tabs: 
app/handle_jump_tab.go,146,53,more than one tab matches %q; type more of the name%s
app/handle_jump_tab.go,148,19,no tab matches %q%s
app/handle_jump_tab.go,170,0,
app/handle_jump_tab.go,171,7,%s (%s)
app/handle_jump_tab.go,172,0,
app/handle_jump_tab.go,176,2,", "
app/backend_picker.go,4,6,errors
app/backend_picker.go,5,3,fmt
app/backend_picker.go,7,34,github.com/charmbracelet/bubbletea
app/backend_picker.go,9,45,github.com/sachiniyer/agent-factory/apiclient
app/backend_picker.go,10,42,github.com/sachiniyer/agent-factory/daemon
app/backend_picker.go,11,43,github.com/sachiniyer/agent-factory/session
app/backend_picker.go,12,38,github.com/sachiniyer/agent-factory/ui
app/backend_picker.go,13,46,github.com/sachiniyer/agent-factory/ui/overlay
app/backend_picker.go,40,0,
app/backend_picker.go,65,12,Repo default
app/backend_picker.go,66,0,
app/backend_picker.go,76,17,Repo default (%s)
app/backend_picker.go,88,0,
app/backend_picker.go,94,0,
app/backend_picker.go,112,14, — unavailable
app/backend_picker.go,114,15, — cannot check
app/backend_picker.go,185,38,cannot list backends for this repo: %w
app/backend_picker.go,191,45,the daemon returned no backends for this repo
app/backend_picker.go,206,14,Select backend
app/backend_picker.go,273,0,
app/backend_picker.go,274,69,"backend %q is not usable for this repo, and the daemon gave no reason"
app/daemon_restart.go,4,3,fmt
app/daemon_restart.go,5,2,os
app/daemon_restart.go,6,7,os/exec
app/daemon_restart.go,7,7,strings
app/daemon_restart.go,9,34,github.com/charmbracelet/bubbletea
app/daemon_restart.go,11,45,github.com/sachiniyer/agent-factory/apiclient
app/daemon_restart.go,45,34,could not locate the af binary: %w
app/daemon_restart.go,50,6,daemon
app/daemon_restart.go,50,7,restart
app/daemon_restart.go,50,7,--quiet
app/daemon_restart.go,53,0,
app/daemon_restart.go,54,6,%w: %s
app/daemon_restart.go,65,65,[!] The daemon stopped responding while killing '%s'. Restart it?
app/daemon_restart.go,66,112,"Restarting recovers the daemon, but sessions it is running may be dropped. The kill may still finish on its own."
app/daemon_restart.go,88,86,could not restart the daemon: %w — restart it from a terminal with `af daemon restart`
app/daemon_restart.go,90,17,Daemon restarted.
app/home_tasks.go,4,6,errors
app/home_tasks.go,5,3,fmt
app/home_tasks.go,6,7,strings
app/home_tasks.go,7,4,time
app/home_tasks.go,9,34,github.com/charmbracelet/bubbletea
app/home_tasks.go,10,45,github.com/sachiniyer/agent-factory/apiclient
app/home_tasks.go,11,42,github.com/sachiniyer/agent-factory/config
app/home_tasks.go,12,40,github.com/sachiniyer/agent-factory/task
app/home_tasks.go,13,45,github.com/sachiniyer/agent-factory/ui/layout
app/home_tasks.go,30,0,
app/home_tasks.go,31,21,task name is required
app/home_tasks.go,36,0,
app/home_tasks.go,37,0,
app/home_tasks.go,39,44,exactly one of cron or watch cmd is required
app/home_tasks.go,42,0,
app/home_tasks.go,43,24,prompt must be non-empty
app/home_tasks.go,46,16,invalid cron: %v
app/home_tasks.go,61,16,invalid path: %v
app/home_tasks.go,63,0,
app/home_tasks.go,68,30,failed to generate task id: %v
app/home_tasks.go,94,16,Cannot save task
app/home_tasks.go,94,24,Your input is retained. 
app/home_tasks.go,94,36,Press any key to return to the form.
app/home_tasks.go,94,23,failed to save task: %v
app/home_tasks.go,111,124,"the task was saved, but this list could not be reloaded, so it is showing the tasks from before — do not create it again: %w"
app/home_tasks.go,115,66,"task was saved, but the daemon could not refresh its schedules: %w"
app/home_tasks.go,147,16,no task selected
app/config_agent.go,4,6,errors
app/config_agent.go,5,3,fmt
app/config_agent.go,6,2,os
app/config_agent.go,7,7,os/exec
app/config_agent.go,8,7,strings
app/config_agent.go,10,34,github.com/charmbracelet/bubbletea
app/config_agent.go,12,45,github.com/sachiniyer/agent-factory/apiclient
app/config_agent.go,13,42,github.com/sachiniyer/agent-factory/config
app/config_agent.go,14,47,github.com/sachiniyer/agent-factory/configagent
app/config_agent.go,15,39,github.com/sachiniyer/agent-factory/log
app/config_agent.go,121,85,the config assistant cannot administer the daemon at %s: it is local-only — it edits 
app/config_agent.go,122,83,this machine's config.toml — so it refuses a remote target rather than editing the 
app/config_agent.go,123,81,"wrong host. Use the config editor (,) to change that daemon's config, or run the "
app/config_agent.go,124,28,assistant on the daemon host
app/config_agent.go,144,26,Starting the config agent…
app/config_agent.go,163,36,could not start the config agent: %v
app/config_agent.go,176,0,
app/config_agent.go,180,61,the config agent started but reported no session to attach to
app/config_agent.go,250,0,
app/config_agent.go,251,2,-S
app/config_agent.go,253,14,attach-session
app/config_agent.go,253,2,-t
app/config_agent.go,254,4,tmux
app/config_agent.go,274,5,TMUX=
app/config_agent.go,289,43,config agent attach ended with an error: %v
app/config_agent.go,294,35,config agent: reaping %s failed: %v
app/config_agent.go,307,67,config agent: could not reload the config after the walkthrough: %v
app/config_agent.go,319,150,"could not attach to the config agent — it may have exited, or tmux is unavailable · press C to retry, or run af config set to edit config directly: %w"
keys/keys.go,4,3,fmt
keys/keys.go,5,4,sort
keys/keys.go,6,7,strings
keys/keys.go,7,12,unicode/utf8
keys/keys.go,9,36,github.com/charmbracelet/bubbles/key
keys/keys.go,219,2,up
keys/keys.go,219,2,up
keys/keys.go,219,1,k
keys/keys.go,219,2,up
keys/keys.go,220,4,down
keys/keys.go,220,4,down
keys/keys.go,220,1,j
keys/keys.go,220,4,down
keys/keys.go,221,9,scroll_up
keys/keys.go,221,6,ctrl+u
keys/keys.go,221,14,preview scroll
keys/keys.go,222,11,scroll_down
keys/keys.go,222,6,ctrl+d
keys/keys.go,222,14,preview scroll
keys/keys.go,223,5,enter
keys/keys.go,223,8,interact
keys/keys.go,226,6,attach
keys/keys.go,226,1,o
keys/keys.go,226,6,attach
keys/keys.go,227,6,ctrl+]
keys/keys.go,227,8,nav mode
keys/keys.go,228,3,new
keys/keys.go,228,1,n
keys/keys.go,228,3,new
keys/keys.go,229,4,kill
keys/keys.go,229,1,D
keys/keys.go,229,4,kill
keys/keys.go,230,7,archive
keys/keys.go,230,1,a
keys/keys.go,230,7,archive
keys/keys.go,231,7,restore
keys/keys.go,231,1,r
keys/keys.go,231,7,restore
keys/keys.go,232,11,limit_retry
keys/keys.go,232,1,c
keys/keys.go,232,11,retry limit
keys/keys.go,244,7,handoff
keys/keys.go,244,1,F
keys/keys.go,244,8,hand off
keys/keys.go,245,4,help
keys/keys.go,245,1,?
keys/keys.go,245,4,help
keys/keys.go,246,4,quit
keys/keys.go,246,1,q
keys/keys.go,246,4,quit
keys/keys.go,247,13,error_details
keys/keys.go,247,1,E
keys/keys.go,247,7,details
keys/keys.go,248,10,new_remote
keys/keys.go,248,1,N
keys/keys.go,248,10,new remote
keys/keys.go,249,3,tab
keys/keys.go,249,5,focus
keys/keys.go,250,9,shift+tab
keys/keys.go,250,10,focus prev
keys/keys.go,251,7,new_tab
keys/keys.go,251,1,t
keys/keys.go,251,7,new tab
keys/keys.go,252,9,close_tab
keys/keys.go,252,1,w
keys/keys.go,252,9,close tab
keys/keys.go,265,1,1
keys/keys.go,265,1,2
keys/keys.go,265,1,3
keys/keys.go,265,1,4
keys/keys.go,265,1,5
keys/keys.go,265,1,6
keys/keys.go,265,1,7
keys/keys.go,265,1,8
keys/keys.go,265,1,9
keys/keys.go,265,5,1-9/g
keys/keys.go,265,2,go
keys/keys.go,266,1,g
keys/keys.go,266,1,g
keys/keys.go,266,28,jump to tab (number or name)
keys/keys.go,267,5,tasks
keys/keys.go,267,1,m
keys/keys.go,267,5,tasks
keys/keys.go,268,5,enter
keys/keys.go,268,6,manage
keys/keys.go,269,5,enter
keys/keys.go,269,6,switch
keys/keys.go,270,1,D
keys/keys.go,270,14,delete project
keys/keys.go,271,9,open_pane
keys/keys.go,271,1,s
keys/keys.go,271,9,open pane
keys/keys.go,272,10,split_pane
keys/keys.go,272,1,S
keys/keys.go,272,10,split pane
keys/keys.go,273,9,hide_pane
keys/keys.go,273,1,x
keys/keys.go,273,9,hide pane
keys/keys.go,274,9,pane_prev
keys/keys.go,274,4,left
keys/keys.go,274,9,prev pane
keys/keys.go,275,9,pane_next
keys/keys.go,275,5,right
keys/keys.go,275,9,next pane
keys/keys.go,276,6,search
keys/keys.go,276,1,/
keys/keys.go,276,6,search
keys/keys.go,277,7,open_pr
keys/keys.go,277,1,p
keys/keys.go,277,7,open PR
keys/keys.go,278,7,copy_pr
keys/keys.go,278,1,y
keys/keys.go,278,11,copy PR URL
keys/keys.go,279,5,hooks
keys/keys.go,279,1,e
keys/keys.go,279,14,worktree hooks
keys/keys.go,285,12,config_agent
keys/keys.go,285,1,C
keys/keys.go,285,12,config agent
keys/keys.go,286,13,config_editor
keys/keys.go,286,1,","
keys/keys.go,286,6,config
keys/keys.go,287,14,switch_project
keys/keys.go,287,6,ctrl+p
keys/keys.go,287,14,switch project
keys/keys.go,288,8,collapse
keys/keys.go,288,1,h
keys/keys.go,288,4,left
keys/keys.go,288,8,collapse
keys/keys.go,289,6,expand
keys/keys.go,289,1,l
keys/keys.go,289,5,right
keys/keys.go,289,6,expand
keys/keys.go,290,12,next_section
keys/keys.go,290,1,]
keys/keys.go,290,12,next section
keys/keys.go,291,12,prev_section
keys/keys.go,291,1,[
keys/keys.go,291,12,prev section
keys/keys.go,294,5,enter
keys/keys.go,294,5,enter
keys/keys.go,294,11,submit name
keys/keys.go,295,3,tab
keys/keys.go,295,14,change program
keys/keys.go,296,9,shift+tab
keys/keys.go,296,14,initial prompt
keys/keys.go,297,9,shift+tab
keys/keys.go,297,16,initial prompt ✓
keys/keys.go,298,6,ctrl+r
keys/keys.go,298,7,backend
keys/keys.go,299,6,ctrl+r
keys/keys.go,299,9,backend ✓
keys/keys.go,300,6,ctrl+o
keys/keys.go,300,7,account
keys/keys.go,301,6,ctrl+o
keys/keys.go,301,9,account ✓
keys/keys.go,302,3,esc
keys/keys.go,302,6,cancel
keys/keys.go,312,5,enter
keys/keys.go,312,29,it is the interact/submit key
keys/keys.go,313,3,tab
keys/keys.go,313,24,it cycles the focus ring
keys/keys.go,314,9,shift+tab
keys/keys.go,314,24,it cycles the focus ring
keys/keys.go,315,3,esc
keys/keys.go,315,19,it cancels overlays
keys/keys.go,316,6,ctrl+]
keys/keys.go,316,45,it is the reserved exit from interactive mode
keys/keys.go,317,1,1
keys/keys.go,317,16,1-9 jump to tabs
keys/keys.go,318,1,2
keys/keys.go,318,16,1-9 jump to tabs
keys/keys.go,319,1,3
keys/keys.go,319,16,1-9 jump to tabs
keys/keys.go,320,1,4
keys/keys.go,320,16,1-9 jump to tabs
keys/keys.go,321,1,5
keys/keys.go,321,16,1-9 jump to tabs
keys/keys.go,322,1,6
keys/keys.go,322,16,1-9 jump to tabs
keys/keys.go,323,1,7
keys/keys.go,323,16,1-9 jump to tabs
keys/keys.go,324,1,8
keys/keys.go,324,16,1-9 jump to tabs
keys/keys.go,325,1,9
keys/keys.go,325,16,1-9 jump to tabs
keys/keys.go,331,2,up
keys/keys.go,331,1,↑
keys/keys.go,332,4,down
keys/keys.go,332,1,↓
keys/keys.go,333,4,left
keys/keys.go,333,1,←
keys/keys.go,334,5,right
keys/keys.go,334,1,→
keys/keys.go,335,5,enter
keys/keys.go,335,1,↵
keys/keys.go,336,8,shift+up
keys/keys.go,336,2,⇧↑
keys/keys.go,337,10,shift+down
keys/keys.go,337,2,⇧↓
keys/keys.go,338,1, 
keys/keys.go,338,5,space
keys/keys.go,339,6,ctrl+@
keys/keys.go,339,10,ctrl+space
keys/keys.go,346,2,up
keys/keys.go,346,4,down
keys/keys.go,346,4,left
keys/keys.go,346,5,right
keys/keys.go,347,4,home
keys/keys.go,347,3,end
keys/keys.go,347,4,pgup
keys/keys.go,347,6,pgdown
keys/keys.go,348,5,space
keys/keys.go,348,9,backspace
keys/keys.go,348,6,delete
keys/keys.go,348,6,insert
keys/keys.go,351,5,enter
keys/keys.go,351,3,tab
keys/keys.go,351,3,esc
keys/keys.go,352,2,f1
keys/keys.go,352,2,f2
keys/keys.go,352,2,f3
keys/keys.go,352,2,f4
keys/keys.go,352,2,f5
keys/keys.go,352,2,f6
keys/keys.go,353,2,f7
keys/keys.go,353,2,f8
keys/keys.go,353,2,f9
keys/keys.go,353,3,f10
keys/keys.go,353,3,f11
keys/keys.go,353,3,f12
keys/keys.go,371,42,keys: default binding table is invalid: %v
keys/keys.go,433,0,
keys/keys.go,452,0,
keys/keys.go,495,0,
keys/keys.go,531,73,keys: %q is bound to both %q and %q; each key can trigger only one action
keys/keys.go,566,0,
keys/keys.go,595,0,
keys/keys.go,617,0,
keys/keys.go,631,48,keys: unknown action %q (rebindable actions: %s)
keys/keys.go,631,2,", "
keys/keys.go,634,74,keys: action %q has no keys; give it a key string or a list of key strings
keys/keys.go,640,130,"keys: action %q: %q is not a valid key (use a single character, a named key like ""up"" or ""f5"", or a ctrl+/alt+/shift+ combination)"
keys/keys.go,643,36,keys: action %q: %q is reserved — %s
keys/keys.go,663,1,/
keys/keys.go,667,0,
keys/keys.go,667,3," 	
"
keys/keys.go,668,0,
keys/keys.go,674,5,ctrl+
keys/keys.go,676,0,
keys/keys.go,679,5,ctrl+
keys/keys.go,680,4,alt+
keys/keys.go,682,0,
keys/keys.go,685,4,alt+
keys/keys.go,686,6,shift+
keys/keys.go,688,0,
keys/keys.go,691,6,shift+
keys/keys.go,693,5,space
keys/keys.go,695,1,@
keys/keys.go,697,1, 
keys/keys.go,701,0,
keys/keys.go,705,4,alt+
keys/keys.go,708,5,ctrl+
keys/keys.go,711,6,shift+
keys/keys.go,716,0,
keys/keys.go,717,0,
api/sessions_watch.go,4,6,errors
api/sessions_watch.go,5,3,fmt
api/sessions_watch.go,6,4,time
api/sessions_watch.go,8,42,github.com/sachiniyer/agent-factory/daemon
api/sessions_watch.go,9,39,github.com/sachiniyer/agent-factory/log
api/sessions_watch.go,10,43,github.com/sachiniyer/agent-factory/session
api/sessions_watch.go,12,22,github.com/spf13/cobra
api/sessions_watch.go,83,64,session %q disappeared while watching (it was killed or removed)
api/sessions_watch.go,94,36,session %q will not become ready: %s
api/sessions_watch.go,100,67,timed out after %s waiting for session %q to become idle (still %s)
api/sessions_watch.go,112,13,being created
api/sessions_watch.go,114,12,being killed
api/sessions_watch.go,116,14,being archived
api/sessions_watch.go,118,14,being restored
api/sessions_watch.go,123,14,being replaced
api/sessions_watch.go,129,15,being respawned
api/sessions_watch.go,139,93,in an operation a newer daemon understands and this af build does not — upgrade af to read it
api/sessions_watch.go,143,7,working
api/sessions_watch.go,145,24,blocked on a usage limit
api/sessions_watch.go,149,7,working
api/sessions_watch.go,151,8,not idle
api/sessions_watch.go,161,35,"--interval must be positive, got %s"
api/sessions_watch.go,164,60,"--timeout cannot be negative, got %s (use 0 to wait forever)"
api/sessions_watch.go,180,0,
api/sessions_watch.go,189,0,
api/sessions_watch.go,193,0,
api/sessions_watch.go,198,0,
api/sessions_watch.go,201,0,
api/sessions_watch.go,201,13,session %q %w
api/sessions_watch.go,205,13,watch [title]
api/sessions_watch.go,206,80,"Block until a session goes idle, or until any session in the fleet changes state"
api/sessions_watch.go,207,1834,"Watch a session and return when its agent finishes working: exit 0 the moment
the session goes IDLE (the agent stopped working and is awaiting input), so an
operator or root agent can dispatch a session and be notified on completion
instead of polling 'af sessions preview'.

Polls the daemon's snapshot (the same read path as 'af sessions get') every
--interval (default 2s). Exits non-zero if the session reaches a terminal state
it can't leave on its own (lost, dead, or archived), if it disappears (killed),
or if --timeout elapses first (default 30m). A session that is still working, a
usage-limit block that auto-resumes, or a create/archive/restore in progress all
keep the watch waiting.

By default prints a concise line on transition; with --json emits the final
session record. Honors --repo to scope the title lookup to one repository.

With NO title (or --all) it watches every session in scope and returns when the
first one CHANGES STATE, printing which and why. That form is edge-triggered: the
first poll establishes a baseline and reports nothing, so a session that was
already idle before you called does not fire. Pass --include-current to report
those too, for a driver that wants a starting snapshot; that snapshot omits
archived sessions, which are inert by construction and cannot change on their own
(a session archived WHILE you watch is still reported).

Each reported session carries a reason a driver can act on: idle, usage-limited
(af resumes it automatically — do not prompt it), lost, dead, archived, killed,
gone, or unknown. ""idle"" covers both ""finished its work"" and ""waiting on input"":
af records both as the same state and does not distinguish them, so neither does
this. A session af cannot classify reports ""unknown"" and is never reported as
idle, because an idle report tells a driver to act."
api/sessions_watch.go,246,71,"--all watches every session, so it cannot be combined with the title %q"
api/sessions_watch.go,251,109,--include-current applies to the fleet form; a single-title watch already reports the session's current state
api/sessions_watch.go,285,38,"session %q is idle (ready for review)
"
api/sessions_watch_fleet.go,4,3,fmt
api/sessions_watch_fleet.go,5,4,sort
api/sessions_watch_fleet.go,6,4,time
api/sessions_watch_fleet.go,8,42,github.com/sachiniyer/agent-factory/daemon
api/sessions_watch_fleet.go,9,43,github.com/sachiniyer/agent-factory/session
api/sessions_watch_fleet.go,48,4,idle
api/sessions_watch_fleet.go,52,13,usage-limited
api/sessions_watch_fleet.go,55,4,lost
api/sessions_watch_fleet.go,57,4,dead
api/sessions_watch_fleet.go,59,8,archived
api/sessions_watch_fleet.go,62,6,killed
api/sessions_watch_fleet.go,66,4,gone
api/sessions_watch_fleet.go,74,7,unknown
api/sessions_watch_fleet.go,77,7,working
api/sessions_watch_fleet.go,85,12,"json:""title"""
api/sessions_watch_fleet.go,86,19,"json:""id,omitempty"""
api/sessions_watch_fleet.go,87,21,"json:""path,omitempty"""
api/sessions_watch_fleet.go,88,13,"json:""reason"""
api/sessions_watch_fleet.go,89,23,"json:""detail,omitempty"""
